id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,chart_link
74,POM0096,Kolek Hitam,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,58,21,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3318347,101.2197527,60.68,1.96,Belum,-,-,Darlisman,05/08/2021 12:45,200000,12520.63,-,Brown (1997),media/1621439024210.jpg,media/1621439032899.jpg,media/1621439053029.jpg,media/1621439068073.jpg,
75,POM0097,Darah Darah,Myristica sp.,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,50,30,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3318334,101.2197664,59.02,1.96,Belum,-,-,Risman,05/08/2021 14:05,200000,8600.97,-,Brown (1997),media/1621439210323.jpg,media/1621439219084.jpg,media/1621439239867.jpg,media/1621439255314.jpg,
76,POM0100,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,17,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3316247,101.2202547,37.02,2,Belum,-,-,Risman,05/08/2021 14:00,200000,5205.91,-,Brown (1997),media/1621439377473.jpg,media/1621439386083.jpg,media/1621439396608.jpg,media/1621439411794.jpg,
77,POM 0028,Balam,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,50,30,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3328245,101.2204013,86.56,1.88,Belum,-,-,Risman,05/08/2021 09:52,200000,8600.97,-,Brown (1997),media/1621431834415.jpg,media/1621431847398.jpg,media/1621432012032.jpg,media/1621431917034.jpg,
78,POM 0032,Kolek Simoam,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3326004,101.2200831,88.85,1.89,Belum,-,-,Wazar,05/08/2021 10:03,200000,13641.94,-,Brown (1997),media/1621432605203.jpg,media/1621432614171.jpg,media/1621432621616.jpg,media/1621432627656.jpg,
79,POM 0039,Darah Darah,Myristica sp.,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,44,35,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3323186,101.2200529,88.87,1.92,Belum,-,-,Parman,05/08/2021 10:20,200000,6224.27,-,Brown (1997),media/1621433119199.jpg,media/1621433128769.jpg,media/1621433146385.jpg,media/1621433159363.jpg,
80,POM 0047,Loboi,Dyera sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,66,30,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3323837,101.219696,81.15,1.9,Belum,-,-,Wazar,05/08/2021 10:45,200000,17361.99,-,Brown (1997),media/1621433471392.jpg,media/1621433481167.jpg,media/1621433501899.jpg,media/1621433510056.jpg,
81,POM 0048,Ridan,Nephelium mangayi,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,20,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3323925,101.2197072,80.84,1.9,Belum,-,-,Risman,05/08/2021 10:40,200000,5205.91,-,Brown (1997),media/1621433646374.jpg,media/1621433655169.jpg,media/1621433661958.jpg,media/1621433668315.jpg,
82,POM 0049,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,25,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.332326,101.2197428,78.77,1.91,Belum,-,-,Darlisman,05/08/2021 10:45,200000,5205.91,-,Brown (1997),media/1621433954893.jpg,media/1621433966872.jpg,media/1621433971477.jpg,media/1621433976838.jpg,
83,POM0061,Sialang,Koompassia excelsa,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,28,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3323683,101.2196983,78.76,1.91,Belum,-,-,Gusperi,05/08/2021 11:28,200000,7354.63,-,Brown (1997),media/1621435513586.jpg,media/1621435525090.jpg,media/1621435533419.jpg,media/1621435539108.jpg,
84,POM0059,Kolek Hitam,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,18,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3331599,101.2199871,78.02,1.83,Belum,-,-,Sahlan,05/08/2021 11:20,200000,5205.91,-,Brown (1997),media/1621436554165.jpg,media/1621436561652.jpg,media/1621436570869.jpg,media/1621436578772.jpg,
85,POM 0063,Gonggang,Cratoxylum spp.,Pohon Dewasa,icon/mature_tree.svg,Least Concern,44,23,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3331591,101.2198637,77.26,1.83,Belum,-,-,Parman,05/08/2021 11:19,200000,6224.27,-,Brown (1997),media/1621436822947.jpg,media/1621436834208.jpg,media/1621436843836.jpg,media/1621436857765.jpg,
86,POM 0069,Pisang Pisang,Polyaltia lateriflora,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,23,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3330164,101.2195537,75.56,1.83,Belum,-,-,Sahlan,05/08/2021 11:15,200000,10449.84,-,Brown (1997),media/1621437087429.jpg,media/1621437093827.jpg,media/1621437103586.jpg,media/1621437110338.jpg,
87,POM 0071,Kolek Hitam,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,27,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3329467,101.2194777,77.39,1.84,Belum,-,-,Parman,05/08/2021 11:40,200000,7354.63,-,Brown (1997),media/1621437198993.jpg,media/1621437204823.jpg,media/1621437210566.jpg,media/1621437227564.jpg,
88,POM 0073,Jambu Air,Syzygium aqueum,Pohon Dewasa,icon/mature_tree.svg,Not Defined,63,35,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3329417,101.2194029,75.27,1.84,Belum,-,-,Darlisman,05/08/2021 11:59,200000,15434.23,-,Brown (1997),media/1621437526422.jpg,media/1621437538009.jpg,media/1621437543830.jpg,media/1621437549002.jpg,
89,POM 0078,Tima Tima,Melaleuca leucadendra,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,22,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3324192,101.2194259,76.48,1.89,Belum,-,-,Wazar,05/08/2021 12:10,200000,8600.97,-,Brown (1997),media/1621437832022.jpg,media/1621437838938.jpg,media/1621437844526.jpg,media/1621437852623.jpg,
90,POM 0082,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,18,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3321726,101.2194009,76.85,1.92,Belum,-,-,Parman,05/08/2021 13:05,200000,10946.39,-,Brown (1997),media/1621438121727.jpg,media/1621438134073.jpg,media/1621438139910.jpg,media/1621438145336.jpg,
91,POM 0088,Patatal,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,63,21,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3319567,101.2194983,73.13,1.94,Belum,-,-,Parman,05/08/2021 12:20,200000,15434.23,-,Brown (1997),media/1621438354031.jpg,media/1621438359727.jpg,media/1621438365563.jpg,media/1621438370508.jpg,
92,POM 0087,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,29,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3320459,101.2195843,72.05,1.94,Belum,-,-,Sahlan,05/08/2021 12:30,200000,7354.63,-,Brown (1997),media/1621438548858.jpg,media/1621438554554.jpg,media/1621438559497.jpg,media/1621438564365.jpg,
93,POM 0092,Poniong Poniong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,15,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3317292,101.2197208,69.2,1.97,Belum,-,-,Parman,05/08/2021 13:21,200000,5205.91,-,Brown (1997),media/1621438860503.jpg,media/1621438864634.jpg,media/1621438869126.jpg,media/1621438873209.jpg,
94,POM 0094,Damau,Shorea lamellata,Pohon Dewasa,icon/mature_tree.svg,Critically Endangered,70,20,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3317632,101.2197679,71.84,1.97,Belum,-,-,Gusperi,05/08/2021 12:35,200000,20148.91,-,Brown (1997),media/1621439159322.jpg,media/1621439168234.jpg,media/1621439173240.jpg,media/1621439177738.jpg,
95,POM 0098,Poniong Poniong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,18,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3318833,101.220115,68.63,1.97,Belum,-,-,Gusperi,05/08/2021 12:57,200000,10449.84,-,Brown (1997),media/1621439650427.jpg,media/1621439681070.jpg,media/1621439576049.jpg,media/1621439719013.jpg,
96,POM 0099,Cabodak Ayu,Artocarpus integer,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,15,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3316648,101.220213,61.43,2,Belum,-,-,Parman,05/08/2021 13:15,200000,7354.63,-,Brown (1997),media/1621439791945.jpg,media/1621439797839.jpg,media/1621439804709.jpg,media/1621439813525.jpg,
97,POM 0057,Pisang Pisang,Polyaltia lateriflora,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,30,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3328019,101.2197572,78.15,1.86,Belum,-,-,Parman,05/08/2021 11:10,200000,6224.27,-,Brown (1997),media/1621442031105.jpg,media/1621442037435.jpg,media/1621442042192.jpg,media/1621442054411.jpg,
98,POM0025,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,85,20,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3325556,101.2206,-,1.92,Belum,-,-,Sahlan,05/08/2021 09:55,200000,32929.36,-,Brown (1997),media/1621442996799.jpg,media/1621443106275.jpg,media/1621443139196.jpg,media/1621443190600.jpg,
99,POM0045,Sasonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,20,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3324167,101.2197,-,1.9,Belum,-,-,Parman,05/08/2021 10:35,200000,6224.27,-,Brown (1997),media/1621443444646.jpg,media/1621443391049.jpg,media/1621443469544.jpg,media/1621443494975.jpg,
100,POM0064,Kalakok,Anacardia ceylanicum,Pohon Dewasa,icon/mature_tree.svg,Not Defined,47,27,Hutan Adat Kampa,Mineral,Lokuok Dalam,0.3330833,101.2195,-,1.82,Belum,-,-,Gusperi,05/08/2021 11:30,200000,7354.63,-,Brown (1997),media/1621443817404.jpg,media/1621443653934.jpg,media/1621443714709.jpg,media/1621443742022.jpg,
101,POM0101,Poponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,18,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315616,101.2201207,58.65,2,Belum,-,-,Wazar,5/20/2021 10:18,200000,5205.91,-,Brown (1997),,,media/1621499588928.jpg,,
102,POM0102,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,45,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315484,101.2199914,55.5,2,Belum,-,-,Gusperi,5/20/2021 10:25,200000,6588.42,-,Brown (1997),,,media/1621499673562.jpg,,
103,POM0103,Sasonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.331454,101.2200482,63.17,2.01,Belum,-,-,Parman,5/20/2021 10:30,200000,6224.27,-,Brown (1997),,,media/1621499924996.jpg,,
104,POM0104,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,43,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3314924,101.2200165,45.89,2.01,Belum,-,-,Darlisman,5/20/2021 10:32,200000,5872.58,-,Brown (1997),,,media/1621500189714.jpg,,
105,POM0105,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315559,101.2199605,56.87,2,Belum,-,-,Sarlan,5/20/2021 10:35,200000,13641.94,-,Brown (1997),,,media/1621500608810.jpg,,
106,POM0106,Poponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,17,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3316061,101.2199764,56.15,2,Belum,-,-,Risman,5/20/2021 10:37,200000,13641.94,-,Brown (1997),,,media/1621500795198.jpg,,
107,POM0107,Kolek Seminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,45,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3317257,101.2198776,54.38,1.98,Belum,-,-,Parman,5/20/2021 10:38,200000,6588.42,-,Brown (1997),,,media/1621500958687.jpg,,
108,POM0108,Sosonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3314783,101.2197655,61.66,2,Belum,-,-,Sahlan,5/20/2021 10:45,200000,13641.94,-,Brown (1997),,,media/1621501247587.jpg,,
109,POM0109,Ubau,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3313875,101.2196557,58.91,2.01,Belum,-,-,Risman,5/20/2021 9:40,200000,10449.84,-,Brown (1997),,,media/1621501481114.jpg,,
110,POM0110,Tunjau Balukau,Greenia corymbosa,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3314113,101.219695,57.64,2.01,Belum,-,-,Parman,5/20/2021 10:55,200000,4890.63,-,Brown (1997),media/1621517302061.jpg,media/1621517501395.jpg,media/1621517606955.jpg,media/1621517711930.jpg,
111,POM0111,Poponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312739,101.2199021,37.97,2.03,Belum,-,-,Wazar,5/20/2021 10:45,200000,13641.94,-,Brown (1997),media/1621518109199.jpg,media/1621518151896.jpg,media/1621518261041.jpg,media/1621518289775.jpg,
112,POM0112,Sosonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3311262,101.2197454,74.66,2.04,Belum,-,-,Gusperi,5/20/2021 10:53,200000,11981.66,-,Brown (1997),media/1621518414038.jpg,media/1621518430650.jpg,media/1621518470592.jpg,media/1621518486258.jpg,
113,POM0113,Ubau,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,75,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312623,101.2196787,54.36,2.02,Belum,-,-,Gusperi,5/20/2021 10:50,200000,23991.56,-,Brown (1997),media/1621518594697.jpg,media/1621518616951.jpg,media/1621518668949.jpg,media/1621518688838.jpg,
114,POM0114,Ubau,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312396,101.2196925,54.59,2.02,Belum,-,-,Risman,5/20/2021 12:00,200000,4890.63,-,Brown (1997),media/1621518790055.jpg,media/1621518873655.jpg,media/1621518972529.jpg,media/1621519001441.jpg,
115,POM0115,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,42,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3310597,101.2197835,87.54,2.05,Belum,-,-,Darlisman,5/20/2021 10:55,200000,5533.17,-,Brown (1997),media/1621519127630.jpg,media/1621519154980.jpg,media/1621519172089.jpg,media/1621519205184.jpg,
116,POM0116,Kalakok,Anacardia ceylanicum,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3311445,101.2196759,87.81,2.03,Belum,-,-,Sahlan,5/20/2021 11:04,200000,11981.66,-,Brown (1997),media/1621519306818.jpg,media/1621519322375.jpg,media/1621519342095.jpg,media/1621519363309.jpg,
117,POM0117,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,98,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3309828,101.2194984,64.8,2.05,Belum,-,-,Sahlan,5/20/2021 11:05,200000,47201.46,-,Brown (1997),media/1621519444891.jpg,media/1621519495057.jpg,media/1621523126662.jpg,media/1621519589848.jpg,
118,POM0118,Balam,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,54,23,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3311515,101.2194358,60.04,2.03,Belum,-,-,Parman,5/20/2021 11:07,200000,10449.84,-,Brown (1997),media/1621519686844.jpg,media/1621519702663.jpg,media/1621519742795.jpg,media/1621519759806.jpg,
119,POM0119,Kolek Seminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,44,18,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312394,101.2193524,39.57,2.01,Belum,-,-,Wazar,5/20/2021 11:10,200000,6224.27,-,Brown (1997),media/1621519857972.jpg,media/1621519934672.jpg,media/1621520131370.jpg,media/1621520177436.jpg,
120,POM0120,Kolek Seminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,40,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312306,101.2193588,41.86,2.02,Belum,-,-,Risman,5/20/2021 11:10,200000,4890.63,-,Brown (1997),media/1621520286831.jpg,media/1621520314413.jpg,media/1621520332238.jpg,media/1621520349568.jpg,
121,POM0121,Kolek Seminai,Eugenia sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,49,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3312825,101.2194491,56.76,2.01,Belum,-,-,Parman,5/20/2021 12:15,200000,8172.4,-,Brown (1997),media/1621485785150.jpg,media/1621485800795.jpg,media/1621485838725.jpg,,
122,POM0122,Patate,Ochanostachys amentacea,Pohon Dewasa,icon/mature_tree.svg,Data Deficient,90,15,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3313579,101.2195073,48.06,2.01,Belum,-,-,Darlisman,5/20/2021 11:39,200000,38052.83,-,Brown (1997),media/1621485873209.jpg,media/1621485886290.jpg,media/1621485902697.jpg,,
123,POM0123,Sosonduok,Endospermum sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.33147,101.2196615,68.66,2,Belum,-,-,Parman,5/20/2021 11:20,200000,8600.97,-,Brown (1997),media/1621485993450.jpg,media/1621486005050.jpg,media/1621486032091.jpg,,
124,POM0124,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3314394,101.2196276,74.43,2,Belum,-,-,Gusperi,5/20/2021 10:41,200000,8600.97,-,Brown (1997),media/1621486097940.jpg,media/1621486114198.jpg,media/1621486136446.jpg,,
125,POM0125,Poponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,41,18,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315509,101.2195678,63.01,1.99,Belum,-,-,Wazar,5/20/2021 11:25,200000,5205.91,-,Brown (1997),media/1621486183607.jpg,media/1621486197282.jpg,media/1621486215904.jpg,,
126,POM0126,Kapini,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,Not Defined,54,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3316063,101.2195768,65.16,1.98,Belum,-,-,Darlisman,5/20/2021 11:45,200000,10449.84,-,Brown (1997),media/1621486268397.jpg,media/1621486282865.jpg,media/1621486300384.jpg,,
127,POM0127,Damar,Shorea lamellata,Pohon Dewasa,icon/mature_tree.svg,Critically Endangered,60,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3317136,101.2195507,61.09,1.97,Belum,-,-,Sahlan,5/20/2021 11:30,200000,13641.94,-,Brown (1997),media/1621486343107.jpg,media/1621486355142.jpg,media/1621486369997.jpg,,
128,POM0128,Modang,Litsea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,26,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3317108,101.2195303,63.92,1.97,Belum,-,-,Parman,5/20/2021 10:50,200000,8600.97,-,Brown (1997),media/1621486417202.jpg,media/1621486431938.jpg,media/1621486452270.jpg,,
129,POM0129,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,66,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3316843,101.2194966,59.76,1.97,Belum,-,-,Wazar,5/20/2021 11:35,200000,17361.99,-,Brown (1997),media/1621486491541.jpg,media/1621486521567.jpg,media/1621486537437.jpg,,
130,POM0130,Pisang Pisang,Polyaltia lateriflora,Pohon Dewasa,icon/mature_tree.svg,Not Defined,55,22,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3316715,101.2194878,59.14,1.97,Belum,-,-,Gusperi,5/20/2021 11:53,200000,10946.39,-,Brown (1997),media/1621486587504.jpg,media/1621486599077.jpg,media/1621486615713.jpg,,
131,POM0131,Kolek,Syzygium sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,50,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3316729,101.2194778,58.41,1.97,Belum,-,-,Risman,5/20/2021 11:38,200000,8600.97,-,Brown (1997),media/1621486684557.jpg,media/1621486702072.jpg,media/1621486717692.jpg,,
132,POM0135,Dadarah,Myristica sp.,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,41,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3317785,101.2193085,55.35,1.96,Belum,-,-,Darlis,5/20/2021 11:45,200000,5205.91,-,Brown (1997),media/1621487038622.jpg,media/1621487051012.jpg,media/1621487070370.jpg,,
133,POM0136,Damau,Shorea lamellata,Pohon Dewasa,icon/mature_tree.svg,Critically Endangered,45,17,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3316968,101.2192925,79.85,1.96,Belum,-,-,Gusperi,5/20/2021 12:03,200000,6588.42,-,Brown (1997),media/1621487109424.jpg,media/1621487124879.jpg,media/1621487140389.jpg,,
134,POM0137,Simosiok,Stemonurus scorpioides,Pohon Dewasa,icon/mature_tree.svg,Not Defined,81,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3317066,101.2190942,42.47,1.96,Belum,-,-,Risman,5/20/2021 11:50,200000,29148.79,-,Brown (1997),media/1621487251308.jpg,media/1621487262651.jpg,media/1621487202098.jpg,,
135,POM0138,Damau,Shorea lamellata,Pohon Dewasa,icon/mature_tree.svg,Critically Endangered,80,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3317416,101.2191172,54.67,1.95,Belum,-,-,Parman,5/20/2021 12:05,200000,28246.92,-,Brown (1997),media/1621487395776.jpg,media/1621487414029.jpg,media/1621487383340.jpg,,
136,POM0139,Poponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,57,22,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3317744,101.2191148,56.13,1.95,Belum,-,-,Sahlan,5/20/2021 12:00,200000,11981.66,-,Brown (1997),media/1621487480342.jpg,media/1621487518018.jpg,media/1621487541373.jpg,,
137,POM0140,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,82,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3318454,101.2190958,37.86,1.94,Belum,-,-,Parman,5/20/2021 12:08,200000,30067.86,-,Brown (1997),media/1621487655057.jpg,media/1621487673110.jpg,media/1621487642506.jpg,,
138,POM0141,Kapini,Sloetia elongata,Pohon Dewasa,icon/mature_tree.svg,Not Defined,58,25,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3319346,101.2191234,52.15,1.93,Belum,-,-,Darlis,5/20/2021 12:05,200000,12520.63,-,Brown (1997),media/1621487786778.jpg,media/1621487800114.jpg,media/1621487775101.jpg,,
139,POM0142,Loboai,Dyera sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,61,21,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3316052,101.2190156,37.54,1.97,Belum,-,-,Gusperi,5/20/2021 12:10,200000,14224.53,-,Brown (1997),media/1621487994887.jpg,media/1621488005640.jpg,media/1621488026202.jpg,,
140,POM0143,Pipisang,Polyaltia lateriflora,Pohon Dewasa,icon/mature_tree.svg,Not Defined,92,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3316555,101.2190547,49.2,1.96,Belum,-,-,Wazar,5/20/2021 12:10,200000,40228.76,-,Brown (1997),media/1621488101488.jpg,media/1621488121371.jpg,media/1621488158549.jpg,,
141,POM0144,Dadara,Myristica sp.,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,80,24,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315397,101.219074,69.88,1.97,Belum,-,-,Sahlan,5/20/2021 12:15,200000,28246.92,-,Brown (1997),media/1621488217752.jpg,media/1621488232862.jpg,media/1621488248796.jpg,,
142,POM0145,Poponiong,Lithocarpus sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,60,23,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315821,101.2191418,55.86,1.97,Belum,-,-,Risman,5/20/2021 12:20,200000,13641.94,-,Brown (1997),media/1621488296891.jpg,media/1621488306590.jpg,media/1621488331689.jpg,,
143,POM0146,Loboi,Dyera sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,70,21,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315963,101.2191764,53.67,1.97,Belum,-,-,Parman,5/20/2021 12:40,200000,20148.91,-,Brown (1997),media/1621488370604.jpg,media/1621488383678.jpg,media/1621488403334.jpg,,
144,POM0147,Balam,Palaquium hexandrum,Pohon Dewasa,icon/mature_tree.svg,Near Threatened,54,24,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315874,101.2191704,54.09,1.97,Belum,-,-,Darlis,5/20/2021 12:25,200000,10449.84,-,Brown (1997),media/1621488485700.jpg,media/1621488495014.jpg,media/1621488509585.jpg,,
145,POM0148,Idan,Nephelium lapaceum,Pohon Dewasa,icon/mature_tree.svg,Least Concern,62,20,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3315616,101.2191532,52.43,1.97,Belum,-,-,Sahlan,5/20/2021 12:43,200000,14821.92,-,Brown (1997),media/1621488552056.jpg,media/1621488562411.jpg,media/1621488580512.jpg,,
146,POM0149,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,76,30,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.331536,101.219138,50.28,1.98,Belum,-,-,Gusperi,5/20/2021 12:30,200000,24809.15,-,Brown (1997),media/1621488629303.jpg,media/1621488651561.jpg,media/1621488672658.jpg,,
147,POM0150,Meranti,Shorea sp.,Pohon Dewasa,icon/mature_tree.svg,Not Defined,66,16,Hutan Adat Kampa,Mineral,Ghimbo Pomuan,0.3313529,101.2190499,38.06,1.99,Belum,-,-,Risman,5/20/2021 12:45,200000,17361.99,-,Brown (1997),media/1621488731550.jpg,media/1621488741125.jpg,media/1621488722337.jpg,,
